CNPJ,Razão Social,Nome Fantasia,Categoria,Unidade,Unidade Executora,Proposta,Porte,Condição de Pagamento,Emissão,Status,Valor total,Natureza Produto,Ano
8309143000191,Construtora Delman Sampaio Ltda,CONSTRUTORA DELMAN SAMPAIO - ESCRITORIO,Indústria,Cambona,,SIPAT 2022,3. Pequeno,Após Assinatura da Proposta,2022-10-26,Aceita,1249.8,Segurança Do Trabalho,2022
30483453000187,Alquimia Industria E Comercio De Capachos Ltda,KAPAZI,Indústria,Cambona,,EDUCAÇÃO CORPORATIVA - NR 13,3. Pequeno,Após Assinatura da Proposta,2022-10-26,Cancelada,4500.0,Segurança Do Trabalho,2022
92660604014728,Yara Brasil Fertilizantes S/A,YARA FERTILIZANTES,Indústria,Tabuleiro,,TREINAMENTO COERGO,3. Pequeno,Antes da Execução do(s) Serviço(s),2022-10-26,Cancelada,7118.37,Segurança Do Trabalho,2022
4606375000150,RESTAURANTE E CACHACARIA DIVINA GULA EIRELI,Divina Gula,Não Indústria,Cambona,,CONTRATO DE SAÚDE E SEGURANÇA,3. Pequeno,Mensalidade,2022-10-25,Aceita,1856.5,Segurança Do Trabalho,2022
28964988000128,DIOGO M G PEREIRA EIRELI,Restaurante La De La,Não Indústria,Cambona,,CONTRATO DE SAÚDE E SEGURANÇA,3. Pequeno,Mensalidade,2022-10-25,Aceita,1262.5,Segurança Do Trabalho,2022
35546159000190,GENEROSO & MORTIMER EIRELI,DIVINA GULA II,Não Indústria,Cambona,,CONTRATO DE SAÚDE E SEGURANÇA,3. Pequeno,Mensalidade,2022-10-25,Aceita,4243.0,Segurança Do Trabalho,2022
44991611000114,Gabriel Di Tommaso Leao,Ecolight Energia Solar,Indústria,Arapiraca,,CONTRATO DE SAÚDE E SEGURANÇA,4. Micro,Mensalidade,2022-10-25,Aceita,3021.0,Segurança Do Trabalho,2022
20431198502,Alvaro Jose Do Monte Vasconcelos,Alvaro Jose Do Monte Vasconcelos,Não Indústria,Tabuleiro,,CONTRATO DE SAÚDE E SEGURANÇA,3. Pequeno,Mensalidade,2022-10-24,Aceita,0.0,Segurança Do Trabalho,2022
313300295285,Alvaro Jose Do Monte Vasconcelos,Alvaro Jose Do Monte Vasconcelos,Não Indústria,Tabuleiro,,CONTRATO DE SAÚDE E SEGURANÇA,4. Micro,Mensalidade,2022-10-24,Aceita,0.0,Segurança Do Trabalho,2022
4532557000124,M. PRINT GRAFICA EDITORA E SERVICOS LTDA,M. PRINT,Não Indústria,Cambona,,PPP JOSE LUCIO,3. Pequeno,Após Assinatura da Proposta,2022-10-24,Aceita,120.0,Segurança Do Trabalho,2022
8364485000295,Nova Empreendimentos Hoteleiros Ltda,MERCURE MACEIÓ PAJUÇARA,Não Indústria,Cambona,,EDUCAÇÃO CORPORATIVA - PALESTRA DE EPI,3. Pequeno,Após Assinatura da Proposta,2022-10-24,Aceita,288.0,Segurança Do Trabalho,2022
11355874000188,Infinni Servicos E Comunicacao Visual Ltda,Infinni Comunicacao Visual,Indústria,Cambona,,PPP + LAUDO INDIVIDUAL,3. Pequeno,Após Assinatura da Proposta,2022-10-24,Aceita,420.0,Segurança Do Trabalho,2022
12069166000143,PAULO LEAO DE FARIAS - ME,Laticinio Ouro Branco,Indústria,Arapiraca,,CONTRATO DE SAÚDE E SEGURANÇA,4. Micro,Mensalidade,2022-10-24,Recusada,3212.5,Segurança Do Trabalho,2022
17336019000106,AUTO POSTO VELOZ LTDA - EPP,Posto Veloz,Não Indústria,Tabuleiro,,CONTRATO DE SAÚDE E SEGURANÇA,3. Pequeno,Mensalidade,2022-10-24,Aceita,4099.5,Segurança Do Trabalho,2022
17336019000106,AUTO POSTO VELOZ LTDA - EPP,Posto Veloz,Não Indústria,Tabuleiro,,MEDIÇÕES,3. Pequeno,Após Assinatura da Proposta,2022-10-24,Aceita,936.0,Segurança Do Trabalho,2022
24870569000176,AGRONEGÓCIO VASCONCELOS EIRELI,Ducamp,Indústria,Tabuleiro,,CONTRATO DE SAÚDE E SEGURANÇA,3. Pequeno,Mensalidade,2022-10-24,Aceita,3090.0,Segurança Do Trabalho,2022
24870569000176,AGRONEGÓCIO VASCONCELOS EIRELI,Ducamp,Indústria,Tabuleiro,,MEDIÇÕES,3. Pequeno,Após Assinatura da Proposta,2022-10-24,Aceita,571.5,Segurança Do Trabalho,2022
41406475000160,"MACEIO PRINT GRAFICA, SINALIZACAO E LOCACAO EIRELI",MACEIO PRINT GRAFICA,Indústria,Cambona,,MEDIÇÕES AMBIENTAIS,3. Pequeno,Após Assinatura da Proposta,2022-10-24,Cancelada,1171.8,Segurança Do Trabalho,2022
41406475000160,"MACEIO PRINT GRAFICA, SINALIZACAO E LOCACAO EIRELI",MACEIO PRINT GRAFICA,Indústria,Cambona,,PPP LUCIO,3. Pequeno,Após Assinatura da Proposta,2022-10-24,Aceita,120.0,Segurança Do Trabalho,2022
734571000150,SUP MUNICIPAL DE ENERG E ILUMINACAO PUBL DE MACEIO SIMA,SIMA,Não Indústria,Cambona,,PPP,4. Micro,Após Execução de Cada Serviço ou Etapa,2022-10-21,Recusada,6930.0,Segurança Do Trabalho,2022
9002715000158,CENTRO AUTOMOTIVO MONAM LTDA - ME,VARGAS SERVIÇOS,Indústria,Cambona,,CONTRATO DE SAÚDE E SEGURANÇA,4. Micro,Mensalidade,2022-10-21,Aceita,1083.0,Segurança Do Trabalho,2022
21583852000129,PARMEGIANNO IATE CLUB EIRELI,Parma Gestao,Não Indústria,Cambona,,CONTRATO DE SAÚDE E SEGURANÇA,3. Pequeno,Mensalidade,2022-10-21,Aceita,2540.0,Segurança Do Trabalho,2022
21583852000129,PARMEGIANNO IATE CLUB EIRELI,Parma Gestao,Não Indústria,Cambona,,MEDIÇÕES AMBIENTAIS,3. Pequeno,Após Assinatura da Proposta,2022-10-21,Aceita,860.01,Segurança Do Trabalho,2022
35561844000196,Condominio Do Edf Nautilus,Condominio Do Edf Nautilus,Não Indústria,Cambona,,CONTRATO DE SAÚDE E SEGURANÇA,4. Micro,Mensalidade,2022-10-21,Aceita,2402.5,Segurança Do Trabalho,2022
92660604014728,Yara Brasil Fertilizantes S/A,YARA FERTILIZANTES,Indústria,Tabuleiro,,SERVIÇOS EM SAÚDE E SEGURANÇA NO TRABALHO,3. Pequeno,Após Execução de Cada Serviço ou Etapa,2022-10-21,Cancelada,1540.0,Segurança Do Trabalho,2022
8850788000137,A C LOCADORA DE TRANSPORTES LTDA ME,A C LOCADORA DE TRANSPORTES LTDA ME,Não Indústria,Cambona,,AVALIAÇÕES QUANTITATIVAS,3. Pequeno,Após Assinatura da Proposta,2022-10-20,Aceita,2641.4,Segurança Do Trabalho,2022
